user_id,video_id,timestamp,watch_seconds,video_duration,watch_fraction,event_type,quiz_shown,quiz_correct,like,save,share,position_in_feed,hashtag,weight,positive,hour,day_of_week,days_since_epoch,confidence
user_94,video_171,2025-09-12 00:36:52.116484,149,150,0.99,complete,True,0.0,1,1,0,4,#tarih#9#ayt,9.45,1,0,4,620,1.9449999999999998
user_337,video_185,2025-08-24 04:53:45.116714,2,143,0.01,skip,False,-1.0,0,0,0,19,#coğrafya#12#tyt,1.05,0,4,6,601,1.105
user_112,video_119,2025-08-23 20:43:07.116939,183,206,0.89,play,True,1.0,1,0,0,18,#fizik#11#tyt,10.45,1,20,5,600,2.045
user_190,video_46,2025-09-10 04:35:58.117166,34,169,0.2,skip,False,-1.0,0,0,0,18,#matematik#9#ayt,2.0,0,4,2,618,1.2
user_315,video_80,2025-08-25 22:58:16.117408,19,87,0.22,skip,True,1.0,0,0,0,11,#tarih#9,5.1,1,22,0,602,1.51
user_33,video_97,2025-09-07 16:57:20.117653,0,63,0.0,skip,True,1.0,0,0,0,6,#tarih#11#tyt,4.0,1,16,6,615,1.4
user_91,video_158,2025-09-13 04:44:17.117889,42,108,0.39,pause,False,-1.0,0,0,0,17,#edebiyat#11,2.95,0,4,5,621,1.295
user_334,video_128,2025-09-14 23:27:09.118096,117,228,0.51,pause,False,-1.0,0,0,0,6,#kimya#11#ayt,3.55,0,23,6,622,1.355
user_216,video_114,2025-08-27 06:16:16.118322,143,226,0.63,pause,False,-1.0,0,0,0,11,#edebiyat#11#ayt,4.15,1,6,2,604,1.415
user_209,video_147,2025-09-04 01:27:38.118499,12,100,0.12,skip,True,1.0,0,0,0,17,#paragraf#12#ayt,4.6,1,1,3,612,1.46
user_27,video_43,2025-09-07 09:09:42.118667,93,140,0.66,pause,False,-1.0,0,0,0,19,#fizik#11#tyt,4.300000000000001,1,9,6,615,1.4300000000000002
user_152,video_7,2025-08-29 12:25:05.118837,42,214,0.2,skip,False,-1.0,0,0,0,1,#biyoloji#9#tyt,2.0,0,12,4,606,1.2
user_134,video_157,2025-09-06 18:38:59.119007,59,174,0.34,pause,True,0.0,0,0,0,7,#biyoloji#12#ayt,2.7,0,18,5,614,1.27
user_241,video_125,2025-09-13 15:52:09.119193,88,167,0.53,play,True,0.0,0,0,0,5,#matematik#11#ayt,3.6500000000000004,0,15,5,621,1.365
user_370,video_181,2025-08-23 10:34:07.119358,54,220,0.25,skip,False,-1.0,0,0,0,5,#tarih#9#tyt,2.25,0,10,5,600,1.225
user_56,video_69,2025-09-16 06:26:12.119524,126,183,0.69,pause,False,-1.0,0,0,0,12,#fizik#11#tyt,4.449999999999999,1,6,1,624,1.4449999999999998
user_125,video_125,2025-08-26 14:56:21.119682,62,167,0.37,play,True,1.0,0,0,0,19,#matematik#11#ayt,5.85,1,14,1,603,1.585
user_444,video_24,2025-09-08 16:26:51.119850,25,221,0.11,skip,False,-1.0,0,0,0,14,#edebiyat#9#ayt,1.55,0,16,0,616,1.155
user_42,video_72,2025-08-28 08:20:11.120001,51,134,0.38,pause,False,-1.0,0,0,0,13,#geometri#10,2.9,0,8,3,605,1.29
user_137,video_93,2025-09-14 08:54:46.120162,12,222,0.05,skip,False,-1.0,0,0,0,15,#geometri#9,1.25,0,8,6,622,1.125
user_477,video_183,2025-08-20 02:12:19.120338,68,232,0.29,skip,False,-1.0,0,0,0,6,#edebiyat#10,2.45,0,2,2,597,1.245
user_126,video_23,2025-08-23 19:53:19.120681,45,73,0.62,play,True,0.0,0,0,0,17,#paragraf#11#ayt,4.1,1,19,5,600,1.41
user_247,video_80,2025-08-29 08:26:12.120853,0,87,0.0,skip,True,1.0,0,0,0,7,#tarih#9,4.0,1,8,4,606,1.4
user_348,video_165,2025-09-10 16:08:59.121045,35,105,0.33,play,False,-1.0,0,0,0,1,#biyoloji#12,2.6500000000000004,0,16,2,618,1.2650000000000001
user_34,video_103,2025-08-18 17:34:57.121241,107,223,0.48,pause,False,-1.0,0,0,0,3,#coğrafya#12#ayt,3.4,0,17,0,595,1.34
user_311,video_60,2025-08-31 07:17:35.121411,36,94,0.38,play,True,0.0,0,0,0,15,#matematik#9#ayt,2.9,0,7,6,608,1.29
user_495,video_166,2025-08-29 03:21:25.121573,94,223,0.42,pause,False,-1.0,0,0,0,3,#geometri#9,3.1,0,3,4,606,1.31
user_470,video_56,2025-09-12 09:55:50.121748,13,227,0.06,skip,True,1.0,0,0,0,13,#paragraf#9#ayt,4.3,1,9,4,620,1.43
user_317,video_63,2025-08-23 06:30:33.122119,62,96,0.65,pause,True,1.0,0,0,0,13,#coğrafya#10,7.25,1,6,5,600,1.725
user_472,video_68,2025-08-24 15:55:11.122383,77,164,0.47,pause,False,-1.0,0,0,1,9,#biyoloji#10,4.35,0,15,6,601,1.435
user_382,video_94,2025-09-16 15:24:22.122699,22,74,0.3,pause,False,-1.0,0,0,0,18,#tarih#10#ayt,2.5,0,15,1,624,1.25
user_165,video_131,2025-09-14 05:53:55.123037,14,206,0.07,skip,False,-1.0,0,0,0,11,#matematik#10#tyt,1.35,0,5,6,622,1.135
user_121,video_6,2025-08-30 00:56:13.123252,96,159,0.6,pause,False,-1.0,0,0,0,2,#paragraf#12#tyt,4.0,1,0,5,607,1.4
user_383,video_3,2025-08-24 10:42:03.123476,64,82,0.78,pause,True,0.0,0,0,0,19,#fizik#12#ayt,4.9,1,10,6,601,1.49
user_223,video_46,2025-09-13 15:56:22.123775,12,169,0.07,skip,True,0.0,0,0,0,9,#matematik#9#ayt,1.35,0,15,5,621,1.135
user_67,video_41,2025-08-19 02:27:54.123997,15,63,0.24,skip,False,-1.0,0,0,0,9,#edebiyat#12#ayt,2.2,0,2,1,596,1.22
user_133,video_55,2025-09-06 07:03:45.124222,11,188,0.06,skip,True,0.0,0,0,0,19,#paragraf#10#ayt,1.3,0,7,5,614,1.13
user_60,video_100,2025-08-26 19:40:23.124841,15,161,0.09,skip,True,0.0,0,0,0,14,#geometri#10#ayt,1.45,0,19,1,603,1.145
user_439,video_116,2025-08-23 14:14:50.125420,175,190,0.92,complete,True,1.0,0,1,0,15,#paragraf#11#ayt,10.100000000000001,1,14,5,600,2.0100000000000002
user_296,video_154,2025-08-26 08:33:15.125835,73,189,0.39,play,True,1.0,0,0,0,6,#biyoloji#12#ayt,5.95,1,8,1,603,1.5950000000000002
user_358,video_56,2025-09-09 02:36:01.126102,206,227,0.91,complete,True,0.0,1,1,0,15,#paragraf#9#ayt,9.05,1,2,1,617,1.9050000000000002
user_205,video_52,2025-09-09 08:33:24.126405,90,113,0.8,pause,False,-1.0,0,1,0,11,#paragraf#10#tyt,6.5,1,8,1,617,1.65
user_452,video_160,2025-08-20 21:19:56.126697,140,222,0.63,play,True,0.0,0,0,0,18,#edebiyat#9,4.15,1,21,2,597,1.415
user_134,video_55,2025-09-13 19:45:51.127043,53,188,0.28,skip,False,-1.0,0,0,0,10,#paragraf#10#ayt,2.4000000000000004,0,19,5,621,1.24
user_269,video_111,2025-08-24 18:42:47.127312,71,194,0.37,play,False,-1.0,0,0,1,11,#biyoloji#11#tyt,3.85,0,18,6,601,1.385
user_41,video_59,2025-09-11 07:02:31.127591,120,239,0.5,play,True,1.0,0,0,0,6,#geometri#9,6.5,1,7,3,619,1.65
user_76,video_176,2025-09-06 05:44:32.127800,81,145,0.56,pause,True,1.0,0,0,0,7,#coğrafya#11#ayt,6.800000000000001,1,5,5,614,1.6800000000000002
user_26,video_177,2025-09-12 06:00:59.128060,51,168,0.3,play,True,0.0,0,0,0,5,#matematik#12#tyt,2.5,0,6,4,620,1.25
user_432,video_142,2025-09-18 06:42:16.128296,36,122,0.3,pause,False,-1.0,0,0,0,6,#biyoloji#11#tyt,2.5,0,6,3,626,1.25
user_203,video_190,2025-09-03 19:17:11.128511,6,120,0.05,skip,False,-1.0,0,0,0,11,#biyoloji#12#tyt,1.25,0,19,2,611,1.125
user_307,video_89,2025-08-31 00:44:31.128715,102,200,0.51,pause,True,0.0,0,0,0,14,#geometri#9,3.55,0,0,6,608,1.355
user_28,video_120,2025-09-11 18:06:31.128962,129,169,0.76,pause,True,0.0,0,0,1,4,#edebiyat#9#tyt,5.8,1,18,3,619,1.58
user_379,video_191,2025-08-29 12:24:56.129201,57,93,0.61,pause,True,0.0,0,0,0,11,#kimya#9#ayt,4.05,1,12,4,606,1.405
user_139,video_21,2025-09-16 09:25:43.129466,82,111,0.74,pause,True,1.0,1,1,0,18,#edebiyat#12#ayt,11.2,1,9,1,624,2.12
user_238,video_32,2025-08-22 04:21:03.129644,139,185,0.75,pause,True,1.0,0,1,0,19,#coğrafya#9#ayt,9.25,1,4,4,599,1.925
user_285,video_135,2025-08-31 19:45:04.129851,24,129,0.19,skip,False,-1.0,0,0,0,14,#biyoloji#9#tyt,1.95,0,19,6,608,1.195
user_317,video_38,2025-09-13 08:34:53.130100,83,93,0.89,play,False,-1.0,0,0,0,3,#coğrafya#11,5.45,1,8,5,621,1.545
user_238,video_126,2025-09-10 10:45:54.130366,114,215,0.53,play,False,-1.0,0,0,0,12,#edebiyat#9#ayt,3.6500000000000004,0,10,2,618,1.365
user_37,video_20,2025-09-06 13:07:56.130585,146,150,0.97,complete,False,-1.0,0,0,0,7,#paragraf#11,5.85,1,13,5,614,1.585
user_230,video_137,2025-09-12 12:25:59.130844,24,173,0.14,skip,False,-1.0,0,0,1,4,#tarih#11#ayt,2.7,0,12,4,620,1.27
user_419,video_96,2025-09-04 02:36:39.131089,115,137,0.84,pause,False,-1.0,0,0,0,12,#biyoloji#9#ayt,5.2,1,2,3,612,1.52
user_60,video_161,2025-09-10 10:06:56.131272,21,76,0.28,skip,False,-1.0,0,0,0,13,#edebiyat#10#tyt,2.4000000000000004,0,10,2,618,1.24
user_120,video_28,2025-09-07 04:57:36.131561,57,173,0.33,pause,True,0.0,0,0,0,12,#kimya#11#ayt,2.6500000000000004,0,4,6,615,1.2650000000000001
user_351,video_88,2025-09-02 13:12:41.131820,26,67,0.39,play,True,0.0,0,0,0,8,#edebiyat#10#ayt,2.95,0,13,1,610,1.295
user_87,video_91,2025-08-21 05:26:02.132044,12,103,0.12,skip,False,-1.0,0,0,0,15,#coğrafya#12,1.6,0,5,3,598,1.1600000000000001
user_88,video_44,2025-09-03 00:48:21.132289,26,237,0.11,skip,True,1.0,0,0,0,12,#geometri#9#ayt,4.55,1,0,2,611,1.455
user_135,video_195,2025-09-14 21:20:40.132516,100,237,0.42,play,False,-1.0,0,0,0,3,#tarih#9#ayt,3.1,0,21,6,622,1.31
user_203,video_75,2025-09-08 02:27:37.132750,56,112,0.5,play,False,-1.0,0,0,1,9,#coğrafya#12,4.5,0,2,0,616,1.45
user_305,video_188,2025-08-21 12:55:14.132986,110,147,0.75,play,False,-1.0,0,0,0,12,#edebiyat#10#ayt,4.75,1,12,3,598,1.475
user_268,video_153,2025-08-20 15:59:48.133180,22,146,0.15,skip,False,-1.0,0,0,0,12,#edebiyat#9#ayt,1.75,0,15,2,597,1.175
user_64,video_68,2025-09-15 08:03:11.133382,156,164,0.95,complete,False,-1.0,1,0,0,17,#biyoloji#10,7.75,1,8,0,623,1.775
user_18,video_61,2025-08-19 05:55:38.133612,40,199,0.2,skip,False,-1.0,0,0,0,15,#biyoloji#11#ayt,2.0,0,5,1,596,1.2
user_103,video_61,2025-09-03 14:28:51.133805,182,199,0.91,complete,True,1.0,1,0,0,11,#biyoloji#11#ayt,10.55,1,14,2,611,2.055
user_378,video_43,2025-09-06 01:06:57.133996,39,140,0.28,skip,False,-1.0,0,0,0,12,#fizik#11#tyt,2.4000000000000004,0,1,5,614,1.24
user_26,video_192,2025-08-18 13:43:16.134182,43,153,0.28,skip,False,-1.0,0,0,0,18,#coğrafya#12#tyt,2.4000000000000004,0,13,0,595,1.24
user_118,video_151,2025-09-18 12:37:15.134360,28,80,0.35,play,False,-1.0,0,0,0,1,#tarih#10#ayt,2.75,0,12,3,626,1.275
user_112,video_78,2025-08-21 14:47:32.134539,147,182,0.81,pause,False,-1.0,1,0,0,15,#coğrafya#12#tyt,7.050000000000001,1,14,3,598,1.705
user_273,video_106,2025-08-23 20:20:55.134778,60,93,0.65,play,False,-1.0,0,0,0,14,#coğrafya#9#ayt,4.25,1,20,5,600,1.425
user_293,video_165,2025-09-10 06:15:19.134960,103,105,0.98,complete,False,-1.0,1,0,0,9,#biyoloji#12,7.9,1,6,2,618,1.79
user_307,video_41,2025-08-26 12:01:18.135118,13,63,0.21,skip,True,1.0,0,0,0,8,#edebiyat#12#ayt,5.05,1,12,1,603,1.505
user_292,video_128,2025-08-21 04:54:08.135297,77,228,0.34,pause,True,1.0,0,0,0,15,#kimya#11#ayt,5.7,1,4,3,598,1.57
user_349,video_151,2025-09-13 19:28:18.135485,40,80,0.5,play,True,0.0,0,0,0,3,#tarih#10#ayt,3.5,0,19,5,621,1.35
user_125,video_31,2025-08-19 03:24:56.135647,13,119,0.11,skip,True,0.0,0,0,0,18,#fizik#12#tyt,1.55,0,3,1,596,1.155
user_96,video_46,2025-09-04 10:31:56.135834,151,169,0.89,play,False,-1.0,1,0,0,2,#matematik#9#ayt,7.45,1,10,3,612,1.745
user_337,video_57,2025-08-27 11:56:57.136193,110,196,0.56,play,False,-1.0,0,0,0,10,#fizik#9#tyt,3.8000000000000003,0,11,2,604,1.3800000000000001
user_416,video_34,2025-09-04 22:06:45.136380,45,181,0.25,skip,False,-1.0,0,0,0,15,#biyoloji#11#tyt,2.25,0,22,3,612,1.225
user_364,video_80,2025-08-19 17:19:21.136612,16,87,0.18,skip,False,-1.0,0,0,0,17,#tarih#9,1.9,0,17,1,596,1.19
user_7,video_99,2025-09-02 13:29:18.136876,70,78,0.9,pause,False,-1.0,0,1,0,15,#paragraf#11,7.0,1,13,1,610,1.7000000000000002
user_359,video_115,2025-09-09 05:49:27.137065,60,62,0.97,complete,False,-1.0,0,0,0,7,#matematik#12#tyt,5.85,1,5,1,617,1.585
user_229,video_197,2025-08-29 03:33:56.137277,91,145,0.63,play,False,-1.0,0,0,0,8,#coğrafya#11#tyt,4.15,1,3,4,606,1.415
user_80,video_65,2025-09-03 21:24:45.137519,43,145,0.3,pause,True,1.0,0,0,0,20,#biyoloji#10#tyt,5.5,1,21,2,611,1.55
user_226,video_175,2025-08-21 02:45:47.137701,65,131,0.5,pause,False,-1.0,0,0,1,16,#edebiyat#9#tyt,4.5,0,2,3,598,1.45
user_319,video_40,2025-09-08 09:01:16.138038,7,91,0.08,skip,True,0.0,0,0,0,3,#tarih#11#tyt,1.4,0,9,0,616,1.14
user_116,video_145,2025-08-30 02:06:19.138265,18,68,0.26,skip,True,1.0,0,0,0,19,#paragraf#12#ayt,5.3,1,2,5,607,1.53
user_151,video_140,2025-08-27 18:28:48.138480,76,108,0.7,pause,False,-1.0,0,0,0,18,#paragraf#10#ayt,4.5,1,18,2,604,1.45
user_41,video_58,2025-09-13 17:45:34.138726,99,162,0.61,pause,False,-1.0,0,0,0,17,#paragraf#9#ayt,4.05,1,17,5,621,1.405
user_238,video_124,2025-09-14 00:35:53.138933,102,160,0.64,pause,False,-1.0,0,0,0,2,#matematik#10#tyt,4.2,1,0,6,622,1.42
user_439,video_196,2025-09-10 17:06:29.139125,33,223,0.15,skip,False,-1.0,0,0,0,3,#biyoloji#9,1.75,0,17,2,618,1.175
user_293,video_161,2025-09-14 05:46:01.139372,50,76,0.66,pause,True,1.0,0,0,0,3,#edebiyat#10#tyt,7.300000000000001,1,5,6,622,1.73
user_104,video_96,2025-09-13 20:26:50.139607,132,137,0.96,complete,False,-1.0,1,1,0,4,#biyoloji#9#ayt,9.3,1,20,5,621,1.9300000000000002
user_323,video_171,2025-08-23 17:00:47.139893,46,150,0.31,play,False,-1.0,0,0,0,10,#tarih#9#ayt,2.55,0,17,5,600,1.255
user_247,video_79,2025-09-09 01:36:59.140195,16,84,0.19,skip,False,-1.0,0,0,0,1,#tarih#12,1.95,0,1,1,617,1.195
user_393,video_166,2025-09-11 21:42:32.140680,109,223,0.49,play,False,-1.0,0,0,1,8,#geometri#9,4.45,0,21,3,619,1.445
user_213,video_43,2025-09-01 08:50:18.140945,27,140,0.19,skip,False,-1.0,0,0,0,10,#fizik#11#tyt,1.95,0,8,0,609,1.195
user_387,video_139,2025-08-24 03:02:23.141237,85,110,0.77,play,False,-1.0,1,0,0,4,#matematik#12,6.85,1,3,6,601,1.685
user_292,video_118,2025-09-01 05:19:20.141551,16,165,0.1,skip,False,-1.0,0,0,0,8,#fizik#10#tyt,1.5,0,5,0,609,1.15
user_299,video_126,2025-09-09 11:58:27.141799,7,215,0.03,skip,True,0.0,0,0,0,20,#edebiyat#9#ayt,1.15,0,11,1,617,1.115
user_401,video_140,2025-08-19 19:07:49.142049,25,108,0.23,skip,True,0.0,0,0,0,17,#paragraf#10#ayt,2.1500000000000004,0,19,1,596,1.215
user_367,video_106,2025-09-02 13:39:48.142348,47,93,0.51,play,False,-1.0,0,0,0,9,#coğrafya#9#ayt,3.55,0,13,1,610,1.355
user_135,video_4,2025-08-31 09:06:01.142594,87,212,0.41,pause,True,1.0,0,0,0,8,#kimya#10,6.05,1,9,6,608,1.605
user_122,video_58,2025-09-04 18:07:31.142971,30,162,0.19,skip,False,-1.0,0,0,0,5,#paragraf#9#ayt,1.95,0,18,3,612,1.195
user_70,video_170,2025-08-18 15:22:07.143345,36,218,0.17,skip,True,0.0,0,0,0,8,#paragraf#12#ayt,1.85,0,15,0,595,1.185
user_494,video_80,2025-09-01 02:51:18.143656,71,87,0.82,play,False,-1.0,0,0,0,9,#tarih#9,5.1,1,2,0,609,1.51
user_67,video_62,2025-09-18 01:08:21.144031,63,80,0.79,pause,False,-1.0,0,0,0,2,#coğrafya#10,4.95,1,1,3,626,1.495
user_448,video_122,2025-08-23 21:50:53.144399,104,159,0.65,play,True,1.0,0,0,0,10,#tarih#12#tyt,7.25,1,21,5,600,1.725
user_420,video_82,2025-08-27 03:13:44.144805,36,176,0.2,skip,True,0.0,0,0,0,9,#fizik#9#tyt,2.0,0,3,2,604,1.2
user_312,video_121,2025-09-09 17:20:55.145074,73,84,0.87,pause,False,-1.0,1,0,0,18,#tarih#10#ayt,7.35,1,17,1,617,1.7349999999999999
user_321,video_113,2025-09-10 01:26:45.145341,104,207,0.5,play,False,-1.0,0,0,0,18,#matematik#9#tyt,3.5,0,1,2,618,1.35
user_379,video_109,2025-09-15 15:00:27.145752,94,240,0.39,pause,False,-1.0,0,0,0,9,#paragraf#9,2.95,0,15,0,623,1.295
user_167,video_182,2025-08-25 03:35:03.146037,36,178,0.2,skip,False,-1.0,0,0,0,20,#kimya#12#ayt,2.0,0,3,0,602,1.2
user_3,video_47,2025-09-16 08:46:38.146323,75,77,0.97,complete,False,-1.0,0,0,1,13,#fizik#9#tyt,6.85,1,8,1,624,1.685
user_56,video_5,2025-09-13 15:08:09.146567,71,74,0.96,complete,False,-1.0,0,1,0,20,#edebiyat#10#ayt,7.3,1,15,5,621,1.73
user_146,video_35,2025-08-19 20:55:18.146846,122,129,0.95,complete,True,1.0,1,1,0,12,#tarih#10#ayt,12.25,1,20,1,596,2.225
user_84,video_173,2025-09-03 20:10:45.147026,85,123,0.69,pause,False,-1.0,0,0,0,19,#tarih#9#ayt,4.449999999999999,1,20,2,611,1.4449999999999998
user_380,video_6,2025-09-11 16:15:11.147247,132,159,0.83,pause,False,-1.0,1,0,0,17,#paragraf#12#tyt,7.1499999999999995,1,16,3,619,1.7149999999999999
user_369,video_27,2025-09-16 20:08:08.147459,79,228,0.35,pause,True,1.0,0,0,0,10,#fizik#10,5.75,1,20,1,624,1.5750000000000002
user_452,video_178,2025-09-07 04:32:29.147727,98,109,0.9,pause,True,0.0,0,0,1,10,#tarih#9#ayt,6.5,1,4,6,615,1.65
user_430,video_158,2025-08-26 23:45:57.147949,68,108,0.63,pause,False,-1.0,0,0,0,17,#edebiyat#11,4.15,1,23,1,603,1.415
user_26,video_60,2025-08-22 17:28:01.148192,88,94,0.94,complete,False,-1.0,0,1,0,15,#matematik#9#ayt,7.199999999999999,1,17,4,599,1.72
user_286,video_109,2025-09-10 10:38:07.148460,185,240,0.77,pause,True,0.0,1,1,0,8,#paragraf#9,8.35,1,10,2,618,1.835
user_188,video_65,2025-08-27 16:21:17.148664,116,145,0.8,pause,False,-1.0,1,0,0,4,#biyoloji#10#tyt,7.0,1,16,2,604,1.7000000000000002
user_453,video_4,2025-09-02 08:59:35.148909,111,212,0.52,play,False,-1.0,0,0,0,9,#kimya#10,3.6,0,8,1,610,1.36
user_308,video_109,2025-08-25 04:48:50.149124,107,240,0.45,pause,False,-1.0,0,0,0,20,#paragraf#9,3.25,0,4,0,602,1.325
user_160,video_191,2025-08-28 05:40:43.149310,66,93,0.71,play,False,-1.0,1,0,0,19,#kimya#9#ayt,6.55,1,5,3,605,1.655
user_469,video_190,2025-09-11 05:46:02.149497,39,120,0.32,play,False,-1.0,0,0,0,13,#biyoloji#12#tyt,2.6,0,5,3,619,1.26
user_130,video_5,2025-08-27 02:46:16.149729,64,74,0.86,pause,False,-1.0,1,0,0,4,#edebiyat#10#ayt,7.3,1,2,2,604,1.73
user_148,video_29,2025-09-06 14:00:48.150025,44,175,0.25,skip,True,0.0,0,0,0,14,#biyoloji#12,2.25,0,14,5,614,1.225
user_195,video_65,2025-09-16 17:16:59.150257,21,145,0.14,skip,True,1.0,0,0,0,15,#biyoloji#10#tyt,4.7,1,17,1,624,1.47
user_175,video_62,2025-09-13 22:02:58.150488,19,80,0.24,skip,False,-1.0,0,0,0,13,#coğrafya#10,2.2,0,22,5,621,1.22
user_140,video_29,2025-09-09 11:53:57.150709,29,175,0.17,skip,True,0.0,0,0,0,6,#biyoloji#12,1.85,0,11,1,617,1.185
user_56,video_21,2025-08-26 11:41:41.150879,8,111,0.07,skip,False,-1.0,0,0,0,7,#edebiyat#12#ayt,1.35,0,11,1,603,1.135
user_465,video_108,2025-08-27 14:07:46.151064,60,185,0.32,pause,False,-1.0,0,0,0,12,#paragraf#10#tyt,2.6,0,14,2,604,1.26
user_109,video_63,2025-08-19 10:18:09.151262,93,96,0.97,complete,False,-1.0,1,0,0,8,#coğrafya#10,7.85,1,10,1,596,1.7850000000000001
user_16,video_143,2025-09-13 21:51:52.151477,22,69,0.32,pause,False,-1.0,0,0,0,9,#matematik#9#ayt,2.6,0,21,5,621,1.26
user_399,video_194,2025-09-07 18:43:00.151657,78,101,0.77,pause,False,-1.0,0,0,0,2,#matematik#9#tyt,4.85,1,18,6,615,1.4849999999999999
user_62,video_195,2025-09-11 06:41:50.151834,96,237,0.41,play,True,1.0,0,0,0,12,#tarih#9#ayt,6.05,1,6,3,619,1.605
user_429,video_157,2025-09-05 09:44:24.152077,163,174,0.94,complete,False,-1.0,0,1,0,1,#biyoloji#12#ayt,7.199999999999999,1,9,4,613,1.72
user_303,video_100,2025-08-27 11:43:34.152433,108,161,0.67,play,False,-1.0,0,0,0,3,#geometri#10#ayt,4.35,1,11,2,604,1.435
user_122,video_68,2025-08-21 02:40:06.152620,70,164,0.43,pause,True,1.0,0,0,0,16,#biyoloji#10,6.15,1,2,3,598,1.6150000000000002
user_483,video_120,2025-09-03 04:12:39.152827,103,169,0.61,play,False,-1.0,0,0,0,10,#edebiyat#9#tyt,4.05,1,4,2,611,1.405
user_58,video_109,2025-09-03 22:37:37.153059,4,240,0.02,skip,False,-1.0,0,0,0,18,#paragraf#9,1.1,0,22,2,611,1.11
user_212,video_34,2025-09-11 04:29:13.153247,16,181,0.09,skip,False,-1.0,0,0,0,12,#biyoloji#11#tyt,1.45,0,4,3,619,1.145
user_297,video_44,2025-08-29 22:13:03.153458,68,237,0.29,skip,False,-1.0,0,0,0,19,#geometri#9#ayt,2.45,0,22,4,606,1.245
user_77,video_7,2025-09-10 13:05:29.153649,177,214,0.83,play,True,1.0,1,0,0,15,#biyoloji#9#tyt,10.149999999999999,1,13,2,618,2.0149999999999997
user_365,video_129,2025-08-20 12:03:08.153884,3,91,0.03,skip,False,-1.0,0,0,0,2,#coğrafya#12#ayt,1.15,0,12,2,597,1.115
user_202,video_5,2025-08-25 16:32:47.154135,49,74,0.66,play,False,-1.0,0,0,0,15,#edebiyat#10#ayt,4.300000000000001,1,16,0,602,1.4300000000000002
user_234,video_134,2025-08-19 01:23:37.154380,43,129,0.33,pause,False,-1.0,0,0,0,4,#edebiyat#12#ayt,2.6500000000000004,0,1,1,596,1.2650000000000001
user_250,video_36,2025-09-07 06:29:56.154603,49,229,0.21,skip,False,-1.0,0,0,0,8,#tarih#9#ayt,2.05,0,6,6,615,1.205
user_421,video_160,2025-08-22 13:19:16.154797,110,222,0.5,pause,False,-1.0,0,0,0,18,#edebiyat#9,3.5,0,13,4,599,1.35
user_119,video_191,2025-09-03 13:02:59.155080,55,93,0.59,play,False,-1.0,0,0,0,9,#kimya#9#ayt,3.9499999999999997,0,13,2,611,1.395
user_354,video_1,2025-09-08 04:24:50.155490,150,158,0.95,complete,True,1.0,1,0,0,5,#paragraf#12#tyt,10.75,1,4,0,616,2.075
user_80,video_100,2025-08-30 11:43:09.155743,1,161,0.01,skip,False,-1.0,0,0,0,6,#geometri#10#ayt,1.05,0,11,5,607,1.105
user_78,video_174,2025-09-16 20:19:50.155958,89,93,0.96,complete,True,0.0,1,1,0,17,#geometri#9#tyt,9.3,1,20,1,624,1.9300000000000002
user_176,video_112,2025-08-18 15:09:14.156162,170,170,1.0,complete,False,-1.0,0,0,0,4,#fizik#12#ayt,6.0,1,15,0,595,1.6
user_360,video_138,2025-09-03 06:49:54.156383,1,212,0.0,skip,False,-1.0,0,0,0,8,#paragraf#9#ayt,1.0,0,6,2,611,1.1
user_373,video_128,2025-08-21 12:37:14.156599,40,228,0.18,skip,True,1.0,0,0,0,14,#kimya#11#ayt,4.9,1,12,3,598,1.49
user_242,video_87,2025-08-21 08:40:45.156906,185,203,0.91,complete,False,-1.0,1,1,1,10,#tarih#10#tyt,10.05,1,8,3,598,2.005
user_123,video_105,2025-09-13 17:21:47.157134,43,222,0.19,skip,False,-1.0,0,0,0,7,#geometri#9#ayt,1.95,0,17,5,621,1.195
user_99,video_115,2025-09-06 23:26:29.157314,34,62,0.55,play,True,0.0,0,0,0,16,#matematik#12#tyt,3.75,0,23,5,614,1.375
user_222,video_185,2025-09-13 06:00:12.157498,107,143,0.75,play,True,1.0,0,0,0,10,#coğrafya#12#tyt,7.75,1,6,5,621,1.775
user_444,video_142,2025-08-29 03:54:22.157720,116,122,0.95,complete,False,-1.0,1,0,0,19,#biyoloji#11#tyt,7.75,1,3,4,606,1.775
user_213,video_113,2025-09-17 09:34:42.157941,11,207,0.05,skip,False,-1.0,0,0,0,2,#matematik#9#tyt,1.25,0,9,2,625,1.125
user_64,video_15,2025-09-04 20:33:58.158116,8,192,0.04,skip,False,-1.0,0,0,0,20,#matematik#11#tyt,1.2,0,20,3,612,1.12
user_426,video_77,2025-09-13 16:04:06.158310,103,186,0.55,pause,False,-1.0,0,0,0,15,#tarih#12#tyt,3.75,0,16,5,621,1.375
user_59,video_166,2025-09-09 10:14:34.158525,54,223,0.24,skip,False,-1.0,0,0,0,15,#geometri#9,2.2,0,10,1,617,1.22
user_315,video_15,2025-09-17 20:19:15.158693,100,192,0.52,pause,False,-1.0,0,0,1,11,#matematik#11#tyt,4.6,0,20,2,625,1.46
user_61,video_41,2025-09-16 15:16:38.158854,58,63,0.92,complete,True,1.0,0,0,0,4,#edebiyat#12#ayt,8.600000000000001,1,15,1,624,1.8600000000000003
user_360,video_153,2025-09-11 08:05:16.159030,86,146,0.59,play,False,-1.0,0,0,0,9,#edebiyat#9#ayt,3.9499999999999997,0,8,3,619,1.395
